SDSS_NAME,RA_1,DEC_1,PLATE,MJD,FIBERID,Z,usrid,separation_2,probability,name,ra_2,dec_2,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w,flux_aper_avg_b,flux_aper_avg_lolim_b,flux_aper_avg_hilim_b,flux_aper_avg_w,flux_aper_avg_lolim_w,flux_aper_avg_hilim_w,Separation
020446.31-051022.5,31.192973893174265,-5.17292710688873,7238,56660,694,0.773,79269,0.2779513572252314,0.35120465074229124,2CXO J020446.3-051022,31.193034768769508,-5.172974912506614,0.7298855462113543,0.720421076713705,116.27439345801412,19.20163796334231,TRUE,false,false,false,2.5315806897245E-14,2.3963320521378E-14,2.658376287462E-14,,,,2.5315806897245E-14,2.3963320521378E-14,2.658376287462E-14,,,,0.27794913115875264
020446.42-050155.8,31.193431955802865,-5.032172626537837,7238,56660,683,1.0170000000000001,79270,0.11687709063885418,0.6929172090754243,2CXO J020446.4-050155,31.193415406312795,-5.032144663597036,0.7244551613628469,0.7123573105193023,9.056606568598141,18.493649015427966,TRUE,false,false,false,2.1485858385175E-14,2.0230436078167E-14,2.2741280692182E-14,,,,2.1485858385175E-14,2.0230436078167E-14,2.2741280692182E-14,,,,0.11685892964713976
020448.12-050923.4,31.20050344702333,-5.156505895682086,7238,56660,726,1.3259999999999998,79281,0.38988521221162104,0.20835606060617584,2CXO J020448.1-050923,31.20048282587868,-5.156399556103399,0.7588344910687412,0.7417102853502056,98.87432087155311,11.58050901055254,TRUE,false,false,false,9.6779770876914E-15,8.8160682261661E-15,1.0539885949217E-14,,,,9.6779770876914E-15,8.8160682261661E-15,1.0539885949217E-14,,,,0.38989683185075075
020454.66-051014.4,31.227758996839505,-5.170693462668748,7238,56660,731,0.6970000000000001,79339,0.07547513560448946,0.8368132346707321,2CXO J020454.6-051014,31.227739472713893,-5.170701269907922,0.8969403905566591,0.7800441734551274,98.9190281623383,8.480515264405074,TRUE,false,false,false,6.3273405789248E-15,5.4451954288403E-15,7.1543516571289E-15,,,,6.3273405789248E-15,5.4451954288403E-15,7.1543516571289E-15,,,,0.07543253033817071
020455.82-051054.2,31.23258467602901,-5.181724511871742,7891,57332,83,1.0240693,79351,0.1395014931516791,0.6889813567407859,2CXO J020455.8-051054,31.232600854019495,-5.181689275738148,0.8531576942388897,0.7730185725804267,95.02653914233268,12.196590619051861,TRUE,false,false,false,1.4749036656537E-14,1.3508093526656E-14,1.5989979786419E-14,,,,1.4749036656537E-14,1.3508093526656E-14,1.5989979786419E-14,,,,0.13948212183227734
020456.91-050337.3,31.23715387077803,-5.060374444311533,7238,56660,729,1.652,79363,0.10526748617947665,0.7238524620925266,2CXO J020456.9-050337,31.23713591113028,-5.060351315014169,0.7292899241176297,0.7188457871102559,57.07868064551255,18.727889049999675,TRUE,false,false,false,2.805611728946E-14,2.64999591092E-14,2.9612275469719E-14,,,,2.7701615155541E-14,2.6281538151438E-14,2.9121692159645E-14,,,,0.10526561662768325
020500.60-045552.0,31.252514706244355,-4.931119505252247,7238,56660,738,1.0959999999999999,79404,0.15404764500326795,0.7438239236085026,2CXO J020500.5-045551,31.252481757659325,-4.931092035684317,1.1538485810278067,1.0066458165490637,56.03842253585066,16.111235341658826,TRUE,false,false,false,2.4306664225716E-14,2.2212890096084E-14,2.6400438355347E-14,,,,2.4306664225716E-14,2.2212890096084E-14,2.6400438355347E-14,,,,0.1540936728814299
020508.31-050808.3,31.284637428774534,-5.135653792045441,7238,56660,721,1.6569999999999998,79483,0.20185289150855387,0.5104737295556216,2CXO J020508.3-050808,31.28468632919561,-5.135626013736095,0.750799528805919,0.7428239087172761,25.566329601023682,22.334862741833,TRUE,false,false,false,3.9304193649339E-14,3.7503339967454E-14,4.0992493976107E-14,,,,3.9304193649339E-14,3.7503339967454E-14,4.0992493976107E-14,,,,0.2018481573429697
020518.37-050458.0,31.326577804410995,-5.082787313552823,7238,56660,728,2.41,79579,0.1641996512245724,0.6401394841595969,2CXO J020518.3-050457,31.326569224177888,-5.082742513562841,0.8597208224880813,0.790779156662675,34.601995384838176,15.23036536692594,TRUE,false,false,false,1.9334570498025E-14,1.7703784323113E-14,2.0869428074413E-14,,,,1.9334570498025E-14,1.7703784323113E-14,2.0869428074413E-14,,,,0.16418848390421495
020608.68-012106.8,31.536194674632554,-1.3518961595716998,4347,55830,827,2.227,80062,1.0913564605041646,0.043097270425737855,2CXO J020608.6-012107,31.536179800058335,-1.352198947580988,1.3226997794365885,1.050960287161368,25.327271455800712,4.722222222222393,TRUE,false,false,false,8.4544342388068E-15,6.4048744233385E-15,1.0375896565808E-14,,,,8.4544342388068E-15,6.4048744233385E-15,1.0375896565808E-14,,,,1.0913506036782916
020614.39-011441.4,31.55999275959905,-1.2448391885231318,7837,56987,90,1.5086818000000002,80113,0.5264720268416454,0.08362407727335197,2CXO J020614.4-011441,31.560049069454294,-1.2449741585977414,0.745635532530303,0.7375848652880437,26.848101157052895,6.974276720651551,TRUE,false,false,false,2.9759540752847E-14,2.5499791729921E-14,3.4019289775773E-14,,,,2.9759540752847E-14,2.5499791729921E-14,3.4019289775773E-14,,,,0.5264650653981501
020621.18-011624.2,31.588268447165817,-1.273410825746922,4347,55830,870,1.026,80169,0.6474622154138797,0.028243253026151938,2CXO J020621.2-011624,31.588348146119813,-1.2735720620150297,0.7237441301610065,0.7223461247069289,148.8182139775991,7.398807139251868,TRUE,false,false,false,4.2758613170636E-14,3.6976494132336E-14,4.8540732208935E-14,,,,4.2758613170636E-14,3.6976494132336E-14,4.8540732208935E-14,,,,0.6474589735795887
020630.87-011650.1,31.62864279369125,-1.2805991047937737,4347,55830,874,3.6,80242,0.49239754642404127,0.11464801574685346,2CXO J020630.8-011650,31.628694205026022,-1.2807258583390961,0.7645520585114561,0.743084573456304,44.71114021030101,4.540540540540359,TRUE,false,false,false,9.9511331780794E-15,7.673162932495E-15,1.2229103423664E-14,,,,9.9511331780794E-15,7.673162932495E-15,1.2229103423664E-14,,,,0.4924013924686503
020827.27-074726.0,32.113635969050065,-7.790582026593182,4396,55829,620,0.733,81271,0.822515729270589,0.22492834546852414,2CXO J020827.2-074726,32.11363901928149,-7.790810482273607,1.6595913886880465,1.152738665579184,1.4587322773324445,4.833333333333071,TRUE,false,false,false,6.2427972733847E-14,4.9050550005165E-14,7.5805395462528E-14,,,,6.2427972733847E-14,4.9050550005165E-14,7.5805395462528E-14,,,,0.8225124048137712
020838.92-074510.4,32.162183792850186,-7.752910270516861,4396,55829,648,0.529,81361,0.370593312612887,0.3314300657846855,2CXO J020838.9-074510,32.16209749962309,-7.752967595764231,0.9341180918814908,0.7594504792697241,6.734578931087441,7.149167025413445,TRUE,false,false,false,7.3518486804527E-14,6.2934507542477E-14,8.4102466066577E-14,,,,7.3518486804527E-14,6.2934507542477E-14,8.4102466066577E-14,,,,0.37059354784757476
020845.54+002236.0,32.18975067138672,0.3766840100288391,404,51812,639,1.8855,81422,0.23997595302475302,0.4111761554373443,2CXO J020845.5+002236,32.18981623291404,0.3766960753860889,0.7148064775142629,0.7139733802317728,4.357231448851536,9.560102401271841,TRUE,false,false,false,1.3886214911411E-13,1.1740049243409E-13,1.6032380579412E-13,,,,1.4483719515487E-13,1.2967703532327E-13,1.5999735498647E-13,,,,0.23997992408759955
020847.19+002014.1,32.196651458740234,0.3372749984264374,702,52178,483,1.0788,81433,0.38403828112896105,0.20218774740233159,2CXO J020847.2+002014,32.196756691151506,0.3372574863336037,0.7373606926792584,0.720650518744613,105.4320210443762,10.765315616549847,TRUE,false,false,false,1.4052612677784E-13,1.2323993401774E-13,1.5781231953794E-13,,,,1.3770123503296E-13,1.2544272237972E-13,1.499597476862E-13,,,,0.384040030440322
020854.01+001936.4,32.225078570196054,0.3267797295940443,7834,56979,596,1.3617461000000002,81501,0.6776958990291497,0.30361701536842556,2CXO J020854.0+001936,32.22522547160554,0.3268974499612978,1.612824659974606,1.149916060569945,117.9832471323557,2.684210526315813,TRUE,false,false,false,9.7332821403772E-15,5.5914599529826E-15,1.3668013218402E-14,,,,9.7332821403772E-15,5.5914599529826E-15,1.3668013218402E-14,,,,0.6776937299740821
020900.19-095206.4,32.250808715820305,-9.868454933166504,667,52163,213,0.44299999999999995,81548,0.5587081172525832,0.18963731385142035,2CXO J020900.2-095206,32.25091221025315,-9.868571939473952,1.0430744457439465,0.8947364133310094,47.1329834381188,46.715991126258636,TRUE,false,false,false,2.1766759634083E-13,1.9750209133839E-13,2.3783310134326E-13,,,,2.5317828742145E-13,2.3954914900368E-13,2.6600571181465E-13,,,,0.5587189390986779
020910.05+001408.3,32.29190118434417,0.2356604564264243,7834,56979,601,1.1914127,81637,1.959094094136305,0.4376053179178878,2CXO J020909.9+001410,32.29164560279776,0.23614089861555912,6.178047701608195,3.5162931492484244,88.33350361709478,3.08571428571438,TRUE,false,false,false,0.0,0.0,8.4807306734423E-15,,,,6.6687921268536E-15,3.3343960634268E-16,1.3004144647365E-14,,,,1.9590931309808306
020913.30+002504.6,32.305458068847656,0.4179520010948181,405,51816,341,1.7329,81651,1.1897037717193804,0.34617383435184446,2CXO J020913.3+002503,32.305721923473584,0.4177530126532839,3.091675568188068,1.80450389476417,45.7961831901367,4.533333333333683,TRUE,false,false,false,3.745756302698E-14,2.0906546805756E-14,5.3137473131297E-14,,,,5.3431611713392E-14,4.1469310583528E-14,6.5393912843256E-14,,,,1.18970038721548
020930.38+001916.8,32.37660980224609,0.3213419914245605,702,52178,508,2.0469,81785,1.1475961808373756,0.7558054471912492,2CXO J020930.4+001915,32.37680209389333,0.32108774035876975,9.032434825411327,4.984987633473979,95.92967697197567,2.5405405405405417,MARGINAL,false,false,false,1.9080467138323E-14,4.6255677911086E-15,3.2957170511649E-14,,,,1.9080467138323E-14,4.6255677911086E-15,3.2957170511649E-14,,,,1.1475957554651335
020931.75-000447.8,32.38229679737884,-0.07995116656779942,7834,56979,614,1.092,81801,0.7186867560673171,0.507526236660098,2CXO J020931.7-000448,32.38214262217741,-0.08007798936585478,2.6546528219801186,2.6546510426648315,0.0,3.142857142856928,TRUE,false,false,false,5.2276525732095E-14,3.5473356746779E-14,6.9079694717411E-14,,,,5.2276525732095E-14,3.5473356746779E-14,6.9079694717411E-14,,,,0.71868451461372
020944.61+051713.6,32.435914854729496,5.2871282179973225,4266,55486,708,4.184,81878,0.1613266246929293,0.589892101227712,2CXO J020944.6+051713,32.43587243486877,5.2871132745908245,0.732650117515199,0.7269805278897512,91.00754849590726,4.124999999999761,TRUE,false,false,false,1.9553031609557E-14,1.4812902734513E-14,2.4293160484601E-14,,,,1.9553031609557E-14,1.4812902734513E-14,2.4293160484601E-14,,,,0.16129731009948114
020950.71-000506.4,32.461301480156415,-0.08513585843739152,4236,55479,488,2.85,81922,0.309258264343082,0.4134268576138591,2CXO J020950.7-000506,32.461272247098805,-0.08521664030582632,0.9256197400492332,0.8087104182096667,33.93919382469926,3.64705882352947,TRUE,false,false,false,4.8473003393361E-14,3.4400195956579E-14,6.1763988194766E-14,,,,4.8473003393361E-14,3.4400195956579E-14,6.1763988194766E-14,,,,0.3092708024924167
021000.22-100354.2,32.500919342041016,-10.06507968902588,667,52163,126,1.9731,81994,0.9964817054882961,0.0016590995951161203,2CXO J021000.2-100355,32.50095390453447,-10.0653543892392,0.7780615450547739,0.7274871463621828,49.91278507349608,28.932328163721444,TRUE,false,false,false,1.5614553995779E-13,1.4918293315554E-13,1.6310814676005E-13,,,,1.3813347528471E-13,1.3286431959511E-13,1.4340263097432E-13,,,,0.9964802996274674
021013.64-001200.5,32.556854248046875,-0.2001650035381317,1074,52937,80,1.5051,82088,1.3037762634839345,0.5963681659262942,2CXO J021013.6-001159,32.556847944367064,-0.19980289925165254,6.025635827807068,4.330008648555776,49.854610420669246,4.000000000000172,TRUE,false,false,false,6.8471161595675E-14,4.8049937961877E-14,8.8892385229473E-14,,,,5.082458800889E-14,3.5736038443751E-14,6.591313757403E-14,,,,1.3037729412570433
021040.56+000300.2,32.669029235839844,0.050083000212907784,703,52209,307,1.5531,82278,1.922878187494476,0.6271144262447785,2CXO J021040.4+000259,32.66859134163258,0.049777145823907736,9.688847238151443,6.147963340445971,79.77046226867827,3.812499999999878,TRUE,false,false,false,5.1201655145029E-14,3.1166224870887E-14,7.1237085419171E-14,,,,5.1201655145029E-14,3.1166224870887E-14,7.1237085419171E-14,,,,1.9228789237423558
021043.16-001818.4,32.67986742520956,-0.3051351047242569,4235,55451,152,4.65,82293,0.9457856440941512,0.3573925274028612,2CXO J021043.1-001817,32.67991405588032,-0.3048765582341636,2.515708678148185,2.208024278304908,11.305549818835658,4.486486486486587,TRUE,false,false,false,4.2978099447649E-14,3.2233574585736E-14,5.3722624309561E-14,,,,3.8036602777868E-14,2.813666506856E-14,4.7936540487177E-14,,,,0.9457841001427693
021102.72-000910.3,32.761362131861745,-0.15287881987352064,7834,56979,692,4.92,82412,0.3425220695890603,0.3212342836151516,2CXO J021102.7-000910,32.76130725051513,-0.1529565357827546,0.8453655473058087,0.8179098181096671,95.61527501045074,2.0540540540540366,TRUE,false,false,false,4.2050232512876E-15,2.0456869871129E-15,6.2507102384004E-15,,,,4.2050232512876E-15,2.0456869871129E-15,6.2507102384004E-15,,,,0.3425055835567083
021105.60-001328.4,32.77337043902133,-0.22455977130195576,7834,56979,700,1.7433939999999999,82432,1.2122790177946337,0.16392567122610802,2CXO J021105.6-001327,32.773528388714396,-0.2242623677450711,2.1328293515117913,2.1328271368642793,0.0,2.470588235294083,TRUE,false,false,false,2.117167445687E-14,1.2393175291826E-14,2.9950173621914E-14,,,,2.117167445687E-14,1.2393175291826E-14,2.9950173621914E-14,,,,1.2122788112330771
021122.57-001005.4,32.844078063964844,-0.16819000244140625,703,52209,301,1.9109,82556,0.9147363199081979,0.4037567661483208,2CXO J021122.6-001005,32.84433214112022,-0.16818712889563459,2.6819336633466015,1.9844132915516046,155.8199776425072,2.166666666666702,TRUE,false,false,false,5.8643697761701E-15,3.0865104085106E-15,8.6422291438297E-15,,,,5.8643697761701E-15,3.0865104085106E-15,8.6422291438297E-15,,,,0.9147323152121553
021340.59+134756.0,33.41914749145508,13.798905372619627,428,51883,587,0.3574,83440,0.251414754380917,0.42536327362442805,2CXO J021340.6+134756,33.41918148413157,13.798966911507486,0.7720525236799367,0.7610472326499801,54.9259492363914,2.2285714285714047,TRUE,false,false,false,2.3620248213743E-14,1.2718595192016E-14,3.3916253845375E-14,,,,2.3620248213743E-14,1.2718595192016E-14,3.3916253845375E-14,,,,0.2514027391758315
021411.30-051656.2,33.54712306604073,-5.282296947591262,7237,56662,313,0.89,83652,0.48929892060354324,0.2322086240808986,2CXO J021411.2-051656,33.54700247624072,-5.282360618480555,1.0028096074247272,0.8848199774251303,64.83397447659041,5.5000000000003695,TRUE,false,false,false,6.9644563501228E-14,5.6294498814946E-14,8.2252957927161E-14,,,,6.9644563501228E-14,5.6294498814946E-14,8.2252957927161E-14,,,,0.4892905862068995
021424.40+280209.3,33.601676384296866,28.035938848393982,6272,56325,18,3.591,83755,1.8008638595342004,0.38808252136260846,2CXO J021424.5+280209,33.60223772913167,28.036007750475047,5.107719792171279,3.392603436139562,22.057323852522046,2.9714285714285893,MARGINAL,false,false,false,0.0,0.0,3.4230190220077E-15,,,,0.0,0.0,3.1433352379133E-15,,,,1.8008656153035543
021425.07-051540.0,33.604475268656,-5.261113334104606,7237,56662,278,1.6880000000000002,83758,0.8900298008819872,0.0616443919576245,2CXO J021425.0-051540,33.604385028861316,-5.261343657211888,1.1671985536651348,0.8542366192790768,94.17603462775087,3.818181818181887,TRUE,false,false,false,1.9251466989693E-14,1.3972838944132E-14,2.4219587503163E-14,,,,1.9251466989693E-14,1.3972838944132E-14,2.4219587503163E-14,,,,0.890033902950662
021429.29-051744.8,33.62206646506161,-5.295779363518559,7237,56662,266,3.985,83790,0.08166718694857474,0.7893104881241787,2CXO J021429.2-051744,33.62204467000737,-5.295772716236415,0.7481146584444536,0.7375848652880437,54.7786136946543,5.850620092576193,TRUE,false,false,false,6.3906460261368E-14,5.3079485673046E-14,7.473343484969E-14,,,,6.3906460261368E-14,5.3079485673046E-14,7.473343484969E-14,,,,0.08171001816399685
021435.23-051504.8,33.646801713774096,-5.251349756741758,7237,56662,267,1.4280000000000002,83824,0.8655021432051564,0.2092709864317741,2CXO J021435.1-051505,33.646586949208825,-5.251459587594102,1.6879137780189546,1.6879165764195072,0.0,3.588235294117735,TRUE,false,false,false,3.4292130794924E-14,2.4735307458634E-14,4.3848954131215E-14,,,,3.4292130794924E-14,2.4735307458634E-14,4.3848954131215E-14,,,,0.8655006073196263
021438.15-052024.5,33.658969295979645,-5.340154722707429,7237,56662,274,3.198,83849,0.8522869222535087,0.1184825142765299,2CXO J021438.1-052023,33.65888702203222,-5.339932600753478,1.3372822375054068,1.3372787053647184,0.0,1.9999999999999998,TRUE,false,false,false,1.4542216595099E-14,7.0745918570752E-15,2.1616808452174E-14,,,,1.4542216595099E-14,7.0745918570752E-15,2.1616808452174E-14,,,,0.8522845927110947
021808.55-051224.2,34.53566642761038,-5.206745565982513,7237,56662,32,1.0390000000000001,85048,0.07129127530823133,0.831885912469328,2CXO J021808.5-051224,34.53564850330429,-5.206754144307712,0.8220286018832043,0.7322115840103891,139.314669251341,15.615448796839765,TRUE,false,false,false,2.8905432772997E-14,2.6906791039398E-14,3.0904074506597E-14,,,,2.8905432772997E-14,2.6906791039398E-14,3.0904074506597E-14,,,,0.07129658809024729
021817.20-050258.7,34.57167707998422,-5.049639488444334,7237,56662,34,1.287,85110,0.2903846712202603,0.40490858955982356,2CXO J021817.1-050258,34.57160463647568,-5.0496034532550835,0.8534732134016991,0.7471859501667367,56.49223045674901,14.196312667544392,TRUE,false,false,false,3.5780965898571E-14,3.3141000076763E-14,3.8420931720379E-14,,,,3.5780965898571E-14,3.3141000076763E-14,3.8420931720379E-14,,,,0.29037383843874326
021820.49-050426.4,34.5853933602036,-5.07402355432737,7236,56605,392,0.649,85128,0.20489542956049103,0.48637066856806244,2CXO J021820.4-050426,34.58533653362554,-5.07401755836076,0.7205259735650146,0.7137219378087298,70.50053089445112,34.23885018231986,TRUE,false,false,false,2.0810143769657E-13,2.0220737180917E-13,2.1399550358396E-13,,,,2.0810143769657E-13,2.0220737180917E-13,2.1399550358396E-13,,,,0.2049140739718203
021826.23-050505.4,34.6092969006207,-5.08484548252664,7236,56605,399,2.305,85157,0.5380530019089698,0.12381599062774651,2CXO J021826.1-050505,34.609160115375005,-5.084906926442018,0.8563959070427251,0.747956796239739,35.95200269337451,6.921091382725497,TRUE,false,false,false,8.3776145829637E-15,7.1036009455791E-15,9.6516282203483E-15,,,,8.3776145829637E-15,7.1036009455791E-15,9.6516282203483E-15,,,,0.5380594705767683
021827.24-045456.7,34.613529429819266,-4.915753230836446,4390,55948,56,2.214,85165,1.9693527500147898,0.09127279851501191,2CXO J021827.1-045454,34.613268736819634,-4.915271781829147,2.8572047991698053,1.9362200686288542,50.68631043878287,10.855577126674028,TRUE,false,false,false,4.3609022067823E-14,2.9289641687344E-14,5.7277521521917E-14,,,,4.3609022067823E-14,2.9289641687344E-14,5.7277521521917E-14,,,,1.9693513790488668
021830.59-045622.9,34.62747762711841,-4.9397079542406495,6369,56217,464,1.4,85191,0.21160913735380685,0.6731423691579299,2CXO J021830.5-045623,34.62746007496503,-4.939764070191525,1.2278816770990904,1.0742353686529145,29.749643325975228,20.77965644499869,TRUE,false,false,false,6.0840742703804E-14,4.6913343771608E-14,7.4035120639569E-14,,,,6.0840742703804E-14,4.6913343771608E-14,7.4035120639569E-14,,,,0.2115989772911954
021830.60-050125.6,34.627516976871206,-5.0238019235971185,6369,56217,452,3.0010000000000003,85192,0.42588844803975195,0.3694756072452344,2CXO J021830.5-050125,34.627492329711515,-5.023686194455393,1.161706213511181,0.8666158426818884,69.09107631916308,10.99728388457219,TRUE,true,false,false,2.417677839529E-14,2.1466947552282E-14,2.6886609238297E-14,,,,2.417677839529E-14,2.1466947552282E-14,2.6886609238297E-14,,,,0.4258977774091429
021834.48-051357.0,34.643678759107445,-5.232518281084967,7237,56662,33,0.514,85222,0.04335825389064449,0.9074029242700538,2CXO J021834.4-051357,34.64368163649357,-5.2325065607193935,0.9124365946106296,0.7885659846620795,112.79992329148773,15.904780975930345,TRUE,false,false,false,4.4117000415737E-14,4.1048403875548E-14,4.7185596955927E-14,,,,4.4117000415737E-14,4.1048403875548E-14,4.7185596955927E-14,,,,0.04343597459053434
021839.82-050708.9,34.66594786624509,-5.119153255976036,7236,56605,395,1.484,85253,0.6522883403376899,0.22870582320212685,2CXO J021839.7-050709,34.66577776986179,-5.11921749872138,1.3268571218068246,0.9373940816162734,78.46481112305736,3.8750000000001648,TRUE,false,false,false,2.6196690889334E-15,1.6573416685089E-15,3.5285338748899E-15,,,,2.6196690889334E-15,1.6573416685089E-15,3.5285338748899E-15,,,,0.6522814423070851
021842.48-030941.1,34.6770101838801,-3.1614340939217147,7883,57331,676,1.0408995,85269,1.1364703095976731,0.4698697523820796,2CXO J021842.5-030942,34.677148115627574,-3.1617181534815257,3.8493978182660453,3.487830133762998,58.4943951753294,7.295738308816951,TRUE,false,false,false,1.9673843199728E-14,1.124219611413E-14,2.7754171656759E-14,,,,1.9673843199728E-14,1.124219611413E-14,2.7754171656759E-14,,,,1.136466637271264
021849.20-030532.8,34.705010432983606,-3.092444523017841,7883,57331,678,0.9441575999999999,85311,0.9835376354823478,0.28979789580037507,2CXO J021849.1-030533,34.70476400199635,-3.092563217274908,2.274710910216206,2.09438655212039,47.08875200870267,7.195607625640785,TRUE,false,false,false,1.5769782148849E-14,1.2823778890272E-14,1.8542491098097E-14,,,,1.5769782148849E-14,1.2823778890272E-14,1.8542491098097E-14,,,,0.9835303728601352
021900.68-051701.2,34.75287268116847,-5.283674563447389,7236,56605,385,1.4509999999999998,85376,1.2195395527823458,0.28170920522159193,2CXO J021900.6-051701,34.75255943333599,-5.283806730068866,2.7736073729139368,1.9894958251953743,99.97326410491347,5.69696969696957,TRUE,false,false,false,8.7505220617317E-15,4.0835769621415E-15,1.3417467161322E-14,,,,8.7505220617317E-15,4.0835769621415E-15,1.3417467161322E-14,,,,1.2195454027939878
021901.14-051213.7,34.75478892031311,-5.203822728177175,7236,56605,390,1.51,85378,1.0937990842968297,0.1997559335062189,2CXO J021901.0-051214,34.75450471631535,-5.203933218449205,2.088822109514538,1.892732586703533,81.60148788768151,6.512327688061919,TRUE,false,false,false,1.1769315748568E-14,8.1346741203337E-15,1.5230879204029E-14,,,,1.1769315748568E-14,8.1346741203337E-15,1.5230879204029E-14,,,,1.0938050297425912
021909.78-050351.5,34.79076372009148,-5.064323939089252,7236,56605,387,1.651,85429,1.4889513566885388,0.28107387224986513,2CXO J021909.8-050350,34.79106273130128,-5.064036968947297,3.3818672645815515,2.6108983100493512,91.14232225644297,5.028571428571436,TRUE,false,false,false,1.0471454946621E-14,5.7490340883411E-15,1.5193875804901E-14,,,,1.0471454946621E-14,5.7490340883411E-15,1.5193875804901E-14,,,,1.488951089193056
021934.22-050859.5,34.89259201201177,-5.1498627927182605,7236,56605,346,1.324,85553,0.6288843592494722,0.06845387703429073,2CXO J021934.1-050859,34.892418250953426,-5.14983896675625,0.8458571025996526,0.7661566751075617,177.58272497824996,17.294836206503355,TRUE,true,false,false,4.356437694846E-14,4.0503443533854E-14,4.6434002024654E-14,,,,4.356437694846E-14,4.0503443533854E-14,4.6434002024654E-14,,,,0.6288914296321415
021934.90-050849.5,34.895454484208464,-5.147105650860164,4387,55534,428,2.299,85562,0.5618863329968922,0.20867278840164483,2CXO J021934.8-050849,34.89531504571164,-5.147176885471915,1.0943611941278855,0.863098603142186,1.7295738377472958,9.81415697433898,TRUE,true,false,false,2.5133412939346E-14,2.178924023051E-14,2.8477585648182E-14,,,,2.1356870133192E-14,1.8796992240158E-14,2.3746089500023E-14,,,,0.5618881032363078
021938.77-051103.4,34.91154977568963,-5.184280226485254,7236,56605,348,1.7519999999999998,85586,0.5205168817598758,0.1902402058133622,2CXO J021938.7-051103,34.91140528523459,-5.184266109004815,0.9730953018975274,0.840945470484603,167.37172973644994,7.070611777462383,TRUE,false,false,false,1.2886873084115E-14,1.0337821265279E-14,1.5294310913016E-14,,,,1.2886873084115E-14,1.0337821265279E-14,1.5294310913016E-14,,,,0.5205248271085806
021943.78-051232.5,34.93243311627353,-5.209053753277415,7236,56605,310,2.0269999999999997,85615,0.7379485227103292,0.09714608697512606,2CXO J021943.7-051232,34.9322358079861,-5.209112142527306,1.089867454137173,0.8359541305054317,170.47560415716526,7.233641949821434,TRUE,false,false,false,1.1704422336004E-14,9.5416486434818E-15,1.3867196028527E-14,,,,1.1704422336004E-14,9.5416486434818E-15,1.3867196028527E-14,,,,0.7379469974773998
021946.18-050041.2,34.94244904722785,-5.011448335407339,7236,56605,317,0.77,85634,0.8001186176961497,0.1926275594453597,2CXO J021946.1-050041,34.94222609169867,-5.011456542515843,1.5038571777334944,1.0909114430787448,74.02980544590773,7.506797609593221,TRUE,false,false,false,1.3548021549773E-14,1.0161016162329E-14,1.6935026937216E-14,,,,1.3548021549773E-14,1.0161016162329E-14,1.6935026937216E-14,,,,0.8001173139843041
021947.53-051008.3,34.948068768702264,-5.1689938311063335,7236,56605,312,1.204,85645,0.6012297052503981,0.04948451187626701,2CXO J021947.4-051008,34.947911444252554,-5.168936016747061,0.7502456950949873,0.7315920303749452,148.522664854164,12.201967811782229,TRUE,false,false,false,2.4650349894566E-14,2.2080164693592E-14,2.7220535095541E-14,,,,1.9085098305761E-14,1.7421237566726E-14,2.0651084883676E-14,,,,0.6012386343314631
021957.58-045846.4,34.98993223610532,-4.979561183359843,7236,56605,315,1.545,85702,0.17394971248093158,0.7526124911574539,2CXO J021957.5-045846,34.989924562130454,-4.97951346859904,1.3508579703542374,1.0651522433201075,64.45529613810933,12.181149770353594,TRUE,false,false,false,3.2607223211574E-14,2.9163455137641E-14,3.5848416692924E-14,,,,3.2607223211574E-14,2.9163455137641E-14,3.5848416692924E-14,,,,0.1739640020166243
022002.09-050102.1,35.008729803601064,-5.017256117061807,6369,56217,415,1.788,85734,0.85253073995468,0.014279346759655032,2CXO J022002.0-050101,35.008567396955186,-5.017083178907135,0.8537166923034462,0.779068647508666,45.518773137341185,14.94030744570068,TRUE,false,false,false,2.6831870523847E-14,2.4863260939353E-14,2.8677442009311E-14,,,,2.6831870523847E-14,2.4863260939353E-14,2.8677442009311E-14,,,,0.8525374215930875
022005.58-050928.8,35.02325091804297,-5.158001770302102,6369,56217,413,0.9670000000000001,85752,0.6162212416001497,0.03484218845965226,2CXO J022005.5-050928,35.02309877752447,-5.15792213935672,0.716027919511087,0.7133512295354759,168.86756075699287,13.637901755845872,TRUE,false,false,false,1.467277734202E-14,1.2923870801873E-14,1.6318807026864E-14,,,,1.8254181734596E-14,1.6866207586286E-14,1.9642155882907E-14,,,,0.6162285724892981
022021.51-050303.1,35.089635167780685,-5.0508665742354655,7236,56605,308,1.16,85836,1.3310433553717684,0.11421604165960575,2CXO J022021.4-050303,35.08927475832343,-5.050954974549688,2.0642715756293497,1.3979143609053282,50.10249795110266,2.216216216216258,TRUE,false,false,false,0.0,0.0,9.4183961261482E-16,,,,0.0,0.0,9.4183961261482E-16,,,,1.3310400632132169
